Cinput1	 Cinput2	 K0	 v0	 ero_rate	 depo_rate1	 depo_rate2	 RRMSE
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.000800	 -0.003000	 4.504397
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.000800	 -0.002500	 4.458354
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.000800	 -0.002000	 4.501132
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.000800	 -0.001500	 4.644140
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.000800	 -0.001000	 4.890560
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.000800	 -0.000500	 5.236802
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.000600	 -0.003000	 4.508136
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.000600	 -0.002500	 4.462132
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.000600	 -0.002000	 4.504874
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.000600	 -0.001500	 4.647766
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.000600	 -0.001000	 4.894004
14.000000	 19.000000	 0.001500	 0.030000	 0.000700	 -0.000600	 -0.000500	 5.240019
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.001000	 -0.003000	 5.409474
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.001000	 -0.002500	 5.323530
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.001000	 -0.002000	 5.292515
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.001000	 -0.001500	 5.327421
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.001000	 -0.001000	 5.436351
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.001000	 -0.000500	 5.624313
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.000800	 -0.003000	 5.372911
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.000800	 -0.002500	 5.286373
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.000800	 -0.002000	 5.255139
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.000800	 -0.001500	 5.290291
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.000800	 -0.001000	 5.399970
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.000800	 -0.000500	 5.589156
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.000600	 -0.003000	 5.350942
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.000600	 -0.002500	 5.264043
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.000600	 -0.002000	 5.232675
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.000600	 -0.001500	 5.267978
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.000600	 -0.001000	 5.378112
14.000000	 19.000000	 0.001500	 0.040000	 0.000100	 -0.000600	 -0.000500	 5.568040
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.001000	 -0.003000	 5.361378
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.001000	 -0.002500	 5.274651
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.001000	 -0.002000	 5.243347
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.001000	 -0.001500	 5.278578
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.001000	 -0.001000	 5.388495
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.001000	 -0.000500	 5.578070
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.000800	 -0.003000	 5.324485
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.000800	 -0.002500	 5.237147
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.000800	 -0.002000	 5.205618
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.000800	 -0.001500	 5.241102
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.000800	 -0.001000	 5.351789
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.000800	 -0.000500	 5.542620
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.000600	 -0.003000	 5.302316
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.000600	 -0.002500	 5.214606
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.000600	 -0.002000	 5.182940
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.000600	 -0.001500	 5.218578
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.000600	 -0.001000	 5.329733
14.000000	 19.000000	 0.001500	 0.040000	 0.000300	 -0.000600	 -0.000500	 5.521326
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.001000	 -0.003000	 5.326784
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.001000	 -0.002500	 5.239485
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.001000	 -0.002000	 5.207969
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.001000	 -0.001500	 5.243438
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.001000	 -0.001000	 5.354077
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.001000	 -0.000500	 5.544828
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.000800	 -0.003000	 5.289650
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.000800	 -0.002500	 5.201727
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.000800	 -0.002000	 5.169982
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.000800	 -0.001500	 5.205709
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.000800	 -0.001000	 5.317133
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.000800	 -0.000500	 5.509164
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.000600	 -0.003000	 5.267334
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.000600	 -0.002500	 5.179032
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.000600	 -0.002000	 5.147147
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.000600	 -0.001500	 5.183031
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.000600	 -0.001000	 5.294933
14.000000	 19.000000	 0.001500	 0.040000	 0.000500	 -0.000600	 -0.000500	 5.487741
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.001000	 -0.003000	 5.303645
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.001000	 -0.002500	 5.215958
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.001000	 -0.002000	 5.184299
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.001000	 -0.001500	 5.219929
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.001000	 -0.001000	 5.331055
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.001000	 -0.000500	 5.522602
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.000800	 -0.003000	 5.266348
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.000800	 -0.002500	 5.178029
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.000800	 -0.002000	 5.146137
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.000800	 -0.001500	 5.182029
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.000800	 -0.001000	 5.293951
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.000800	 -0.000500	 5.486794
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.000600	 -0.003000	 5.243932
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.000600	 -0.002500	 5.155229
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.000600	 -0.002000	 5.123196
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.000600	 -0.001500	 5.159247
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.000600	 -0.001000	 5.271653
14.000000	 19.000000	 0.001500	 0.040000	 0.000700	 -0.000600	 -0.000500	 5.465283
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.001000	 -0.003000	 5.219583
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.001000	 -0.002500	 5.237402
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.001000	 -0.002000	 5.353334
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.001000	 -0.001500	 5.577162
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.001000	 -0.001000	 5.910415
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.001000	 -0.000500	 6.348541
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.000800	 -0.003000	 5.238517
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.000800	 -0.002500	 5.256272
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.000800	 -0.002000	 5.371797
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.000800	 -0.001500	 5.594886
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.000800	 -0.001000	 5.927143
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.000800	 -0.000500	 6.364118
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.000600	 -0.003000	 5.280738
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.000600	 -0.002500	 5.298351
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.000600	 -0.002000	 5.412978
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.000600	 -0.001500	 5.634437
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.000600	 -0.001000	 5.964491
14.000000	 19.000000	 0.002000	 0.020000	 0.000100	 -0.000600	 -0.000500	 6.398916
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.001000	 -0.003000	 5.212297
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.001000	 -0.002500	 5.230141
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.001000	 -0.002000	 5.346231
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.001000	 -0.001500	 5.570344
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.001000	 -0.001000	 5.903982
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.001000	 -0.000500	 6.342553
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.000800	 -0.003000	 5.231257
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.000800	 -0.002500	 5.249037
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.000800	 -0.002000	 5.364718
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.000800	 -0.001500	 5.588090
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.000800	 -0.001000	 5.920728
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.000800	 -0.000500	 6.358144
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.000600	 -0.003000	 5.273536
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.000600	 -0.002500	 5.291174
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.000600	 -0.002000	 5.405953
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.000600	 -0.001500	 5.627689
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.000600	 -0.001000	 5.958116
14.000000	 19.000000	 0.002000	 0.020000	 0.000300	 -0.000600	 -0.000500	 6.392974
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.001000	 -0.003000	 5.213145
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.001000	 -0.002500	 5.230986
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.001000	 -0.002000	 5.347058
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.001000	 -0.001500	 5.571138
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.001000	 -0.001000	 5.904731
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.001000	 -0.000500	 6.343250
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.000800	 -0.003000	 5.232103
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.000800	 -0.002500	 5.249879
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.000800	 -0.002000	 5.365542
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.000800	 -0.001500	 5.588881
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.000800	 -0.001000	 5.921475
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.000800	 -0.000500	 6.358839
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.000600	 -0.003000	 5.274375
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.000600	 -0.002500	 5.292009
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.000600	 -0.002000	 5.406771
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.000600	 -0.001500	 5.628474
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.000600	 -0.001000	 5.958858
14.000000	 19.000000	 0.002000	 0.020000	 0.000500	 -0.000600	 -0.000500	 6.393666
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.001000	 -0.003000	 5.222452
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.001000	 -0.002500	 5.240261
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.001000	 -0.002000	 5.356132
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.001000	 -0.001500	 5.579847
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.001000	 -0.001000	 5.912949
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.001000	 -0.000500	 6.350901
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.000800	 -0.003000	 5.241376
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.000800	 -0.002500	 5.259121
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.000800	 -0.002000	 5.374585
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.000800	 -0.001500	 5.597563
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.000800	 -0.001000	 5.929670
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.000800	 -0.000500	 6.366471
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.000600	 -0.003000	 5.283573
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.000600	 -0.002500	 5.301178
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.000600	 -0.002000	 5.415745
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.000600	 -0.001500	 5.637095
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.000600	 -0.001000	 5.967002
14.000000	 19.000000	 0.002000	 0.020000	 0.000700	 -0.000600	 -0.000500	 6.401256
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.001000	 -0.003000	 4.585284
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.001000	 -0.002500	 4.539893
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.001000	 -0.002000	 4.581695
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.001000	 -0.001500	 4.721987
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.001000	 -0.001000	 4.964208
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.001000	 -0.000500	 5.305256
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.000800	 -0.003000	 4.567719
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.000800	 -0.002500	 4.522152
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.000800	 -0.002000	 4.564116
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.000800	 -0.001500	 4.704933
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.000800	 -0.001000	 4.947989
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.000800	 -0.000500	 5.290082
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.000600	 -0.003000	 4.571305
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.000600	 -0.002500	 4.525775
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.000600	 -0.002000	 4.567705
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.000600	 -0.001500	 4.708414
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.000600	 -0.001000	 4.951300
14.000000	 19.000000	 0.002000	 0.030000	 0.000100	 -0.000600	 -0.000500	 5.293179
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.001000	 -0.003000	 4.552361
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.001000	 -0.002500	 4.506639
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.001000	 -0.002000	 4.548746
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.001000	 -0.001500	 4.690024
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.001000	 -0.001000	 4.933815
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.001000	 -0.000500	 5.276827
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.000800	 -0.003000	 4.534668
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.000800	 -0.002500	 4.488766
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.000800	 -0.002000	 4.531039
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.000800	 -0.001500	 4.672852
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.000800	 -0.001000	 4.917495
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.000800	 -0.000500	 5.261571
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.000600	 -0.003000	 4.538281
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.000600	 -0.002500	 4.492416
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.000600	 -0.002000	 4.534655
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.000600	 -0.001500	 4.676358
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.000600	 -0.001000	 4.920826
14.000000	 19.000000	 0.002000	 0.030000	 0.000300	 -0.000600	 -0.000500	 5.264685
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.001000	 -0.003000	 4.531805
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.001000	 -0.002500	 4.485874
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.001000	 -0.002000	 4.528174
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.001000	 -0.001500	 4.670074
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.001000	 -0.001000	 4.914855
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.001000	 -0.000500	 5.259104
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.000800	 -0.003000	 4.514032
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.000800	 -0.002500	 4.467918
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.000800	 -0.002000	 4.510386
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.000800	 -0.001500	 4.652829
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.000800	 -0.001000	 4.898472
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.000800	 -0.000500	 5.243796
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.000600	 -0.003000	 4.517661
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.000600	 -0.002500	 4.471585
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.000600	 -0.002000	 4.514018
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.000600	 -0.001500	 4.656350
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.000600	 -0.001000	 4.901816
14.000000	 19.000000	 0.002000	 0.030000	 0.000500	 -0.000600	 -0.000500	 5.246921
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.001000	 -0.003000	 4.522964
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.001000	 -0.002500	 4.476941
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.001000	 -0.002000	 4.519325
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.001000	 -0.001500	 4.661495
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.001000	 -0.001000	 4.906703
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.001000	 -0.000500	 5.251487
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.000800	 -0.003000	 4.505156
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.000800	 -0.002500	 4.458950
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.000800	 -0.002000	 4.501503
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.000800	 -0.001500	 4.644218
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.000800	 -0.001000	 4.890293
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.000800	 -0.000500	 5.236157
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.000600	 -0.003000	 4.508792
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.000600	 -0.002500	 4.462624
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.000600	 -0.002000	 4.505142
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.000600	 -0.001500	 4.647746
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.000600	 -0.001000	 4.893643
14.000000	 19.000000	 0.002000	 0.030000	 0.000700	 -0.000600	 -0.000500	 5.239286
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.001000	 -0.003000	 5.407323
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.001000	 -0.002500	 5.321412
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.001000	 -0.002000	 5.290407
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.001000	 -0.001500	 5.325289
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.001000	 -0.001000	 5.434151
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.001000	 -0.000500	 5.621974
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.000800	 -0.003000	 5.370737
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.000800	 -0.002500	 5.284231
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.000800	 -0.002000	 5.253006
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.000800	 -0.001500	 5.288135
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.000800	 -0.001000	 5.397746
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.000800	 -0.000500	 5.586794
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.000600	 -0.003000	 5.348723
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.000600	 -0.002500	 5.261856
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.000600	 -0.002000	 5.230497
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.000600	 -0.001500	 5.265777
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.000600	 -0.001000	 5.375843
14.000000	 19.000000	 0.002000	 0.040000	 0.000100	 -0.000600	 -0.000500	 5.565635
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.001000	 -0.003000	 5.359672
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.001000	 -0.002500	 5.272985
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.001000	 -0.002000	 5.241693
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.001000	 -0.001500	 5.276898
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.001000	 -0.001000	 5.386737
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.001000	 -0.000500	 5.576158
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.000800	 -0.003000	 5.322758
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.000800	 -0.002500	 5.235460
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.000800	 -0.002000	 5.203942
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.000800	 -0.001500	 5.239401
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.000800	 -0.001000	 5.350010
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.000800	 -0.000500	 5.540686
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.000600	 -0.003000	 5.300546
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.000600	 -0.002500	 5.212875
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.000600	 -0.002000	 5.181220
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.000600	 -0.001500	 5.216833
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.000600	 -0.001000	 5.327911
14.000000	 19.000000	 0.002000	 0.040000	 0.000300	 -0.000600	 -0.000500	 5.519351
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.001000	 -0.003000	 5.325149
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.001000	 -0.002500	 5.237891
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.001000	 -0.002000	 5.206388
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.001000	 -0.001500	 5.241829
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.001000	 -0.001000	 5.352389
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.001000	 -0.000500	 5.542983
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.000800	 -0.003000	 5.287994
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.000800	 -0.002500	 5.200112
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.000800	 -0.002000	 5.168379
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.000800	 -0.001500	 5.204080
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.000800	 -0.001000	 5.315424
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.000800	 -0.000500	 5.507298
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.000600	 -0.003000	 5.265635
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.000600	 -0.002500	 5.177373
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.000600	 -0.002000	 5.145500
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.000600	 -0.001500	 5.181358
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.000600	 -0.001000	 5.293181
14.000000	 19.000000	 0.002000	 0.040000	 0.000500	 -0.000600	 -0.000500	 5.485832
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.001000	 -0.003000	 5.301993
14.000000	 19.000000	 0.002000	 0.040000	 0.000700	 -0.001000	 -0.002500	 5.214347
